Node,stress,X,Y,Z
58267  ,7.579e-03   ,300  ,1046  ,-76.5
58268  ,1.090e-02   ,300  ,1050  ,-76.5
58269  ,8.833e-03   ,300  ,1054  ,-76.5
58270  ,7.386e-03   ,300  ,1058  ,-76.5
58271  ,1.084e-02   ,300  ,1062  ,-76.5
58272  ,8.899e-03   ,300  ,1066  ,-76.5
58273  ,8.573e-03   ,300  ,1070  ,-76.5
58274  ,8.948e-03   ,300  ,1074  ,-76.5
58275  ,7.094e-03   ,300  ,1078  ,-76.5
58276  ,1.138e-02   ,300  ,1082  ,-76.5
58277  ,6.900e-03   ,300  ,1086  ,-76.5
58278  ,8.262e-03   ,300  ,1090  ,-76.5
58279  ,8.799e-03   ,300  ,1094  ,-76.5
58280  ,8.811e-03   ,300  ,1098  ,-76.5
58281  ,7.940e-03   ,300  ,1102  ,-76.5
58282  ,9.308e-03   ,300  ,1106  ,-76.5
58283  ,6.855e-03   ,300  ,1110  ,-76.5
58284  ,1.068e-02   ,300  ,1114  ,-76.5
58285  ,7.268e-03   ,300  ,1118  ,-76.5
58286  ,1.044e-02   ,300  ,1122  ,-76.5
58287  ,7.783e-03   ,300  ,1126  ,-76.5
58288  ,9.045e-03   ,300  ,1130  ,-76.5
58289  ,7.189e-03   ,300  ,1134  ,-76.5
58290  ,1.058e-02   ,300  ,1138  ,-76.5
58291  ,8.668e-03   ,300  ,1142  ,-76.5
58292  ,7.826e-03   ,300  ,1146  ,-76.5
58293  ,8.538e-03   ,300  ,1150  ,-76.5
58294  ,8.546e-03   ,300  ,1154  ,-76.5
58295  ,8.726e-03   ,300  ,1158  ,-76.5
58296  ,8.798e-03   ,300  ,1162  ,-76.5
58297  ,8.992e-03   ,300  ,1166  ,-76.5
58298  ,7.275e-03   ,300  ,1170  ,-76.5
58299  ,8.125e-03   ,300  ,1174  ,-76.5
58300  ,8.909e-03   ,300  ,1178  ,-76.5
58301  ,9.008e-03   ,300  ,1182  ,-76.5
58302  ,8.204e-03   ,300  ,1186  ,-76.5
58303  ,9.506e-03   ,300  ,1190  ,-76.5
58304  ,8.970e-03   ,300  ,1194  ,-76.5
58305  ,8.813e-03   ,300  ,1198  ,-76.5
58306  ,8.881e-03   ,300  ,1202  ,-76.5
58307  ,6.198e-03   ,300  ,1206  ,-76.5
58308  ,8.501e-03   ,300  ,1210  ,-76.5
58309  ,9.640e-03   ,300  ,1214  ,-76.5
58310  ,8.953e-03   ,300  ,1218  ,-76.5
58311  ,8.856e-03   ,300  ,1222  ,-76.5
58312  ,8.965e-03   ,300  ,1226  ,-76.5
58313  ,9.043e-03   ,300  ,1230  ,-76.5
58314  ,7.061e-03   ,300  ,1234  ,-76.5
58315  ,7.404e-03   ,300  ,1238  ,-76.5
58316  ,7.729e-03   ,300  ,1242  ,-76.5
58317  ,9.210e-03   ,300  ,1246  ,-76.5
58318  ,9.102e-03   ,300  ,1250  ,-76.5
58319  ,8.948e-03   ,300  ,1254  ,-76.5
58320  ,8.998e-03   ,300  ,1258  ,-76.5
58321  ,8.886e-03   ,300  ,1262  ,-76.5
58322  ,9.075e-03   ,300  ,1266  ,-76.5
58323  ,7.709e-03   ,300  ,1270  ,-76.5
58324  ,6.972e-03   ,300  ,1274  ,-76.5
58325  ,9.514e-03   ,300  ,1278  ,-76.5
58326  ,9.216e-03   ,300  ,1282  ,-76.5
