Node;stress;X;Y;Z
123974;1,15E-02;299,9999085;2 787,68701172;-73,5
92922;1,39E-02;299,9999085;2 785,96093750;-76,5
94783;1,11E-02;299,9999085;2 785,96093750;-73,5
110315;8,18E-03;299,9999085;2 785,96093750;-75
116633;8,11E-03;299,9999085;2 784,23486328;-75
123281;1,08E-02;299,9999085;2 784,23486328;-73,5
124538;1,26E-02;299,9999085;2 784,23486328;-76,5
92921;1,12E-02;299,9999085;2 782,50854492;-76,5
94784;9,22E-03;299,9999085;2 782,50854492;-73,5
98621;7,62E-03;299,9999085;2 782,50854492;-75
119679;7,55E-03;299,9999085;2 780,78247070;-75
119680;1,06E-02;299,9999085;2 780,78247070;-76,5
124532;9,57E-03;299,9999085;2 780,78247070;-73,5
92920;9,78E-03;299,9999085;2 779,05639648;-76,5
94785;8,03E-03;299,9999085;2 779,05639648;-73,5
103366;7,30E-03;299,9999085;2 779,05639648;-75
118425;7,27E-03;299,9999085;2 777,33032227;-75
124114;7,97E-03;299,9999085;2 777,33032227;-73,5
124658;9,20E-03;299,9999085;2 777,33032227;-76,5
92919;8,51E-03;299,9999085;2 775,60424805;-76,5
94786;7,06E-03;299,9999085;2 775,60424805;-73,5
98721;7,18E-03;299,9999085;2 775,60424805;-75
119884;7,22E-03;299,9999085;2 773,87817383;-73,5
119885;6,99E-03;299,9999085;2 773,87817383;-75
124857;7,98E-03;299,9999085;2 773,87817383;-76,5
92918;7,54E-03;299,9999085;2 772,15185547;-76,5
94787;6,50E-03;299,9999085;2 772,15185547;-73,5
109690;6,95E-03;299,9999085;2 772,15185547;-75
120317;6,83E-03;299,9999085;2 770,42578125;-73,5
121440;7,00E-03;299,9999085;2 770,42578125;-75
123258;7,23E-03;299,9999085;2 770,42578125;-76,5
92917;6,62E-03;299,9999085;2 768,69970703;-76,5
94788;6,84E-03;299,9999085;2 768,69970703;-73,5
112068;6,91E-03;299,9999085;2 768,69970703;-75
122427;6,72E-03;299,9999085;2 766,97338867;-76,5
122428;6,63E-03;299,9999085;2 766,97338867;-75
123257;7,31E-03;299,9999085;2 766,97338867;-73,5
92916;6,19E-03;299,9999085;2 765,24731445;-76,5
94789;7,34E-03;299,9999085;2 765,24731445;-73,5
113901;6,66E-03;299,9999085;2 765,24731445;-75
122946;6,91E-03;299,9999085;2 763,52124023;-76,5
122947;6,44E-03;299,9999085;2 763,52124023;-75
124061;7,92E-03;299,9999085;2 763,52124023;-73,5
92915;6,40E-03;299,9999085;2 761,79516602;-76,5
94790;8,29E-03;299,9999085;2 761,79516602;-73,5
113871;6,55E-03;299,9999085;2 761,79516602;-75
123983;6,36E-03;299,9999085;2 760,06909180;-75
124062;8,75E-03;299,9999085;2 760,06909180;-73,5
124063;7,19E-03;299,9999085;2 760,06909180;-76,5
92914;6,87E-03;299,9999085;2 758,34301758;-76,5
94791;9,65E-03;299,9999085;2 758,34301758;-73,5
113847;6,33E-03;299,9999085;2 758,34301758;-75
123887;9,89E-03;299,9999085;2 756,61694336;-73,5
123888;6,16E-03;299,9999085;2 756,61694336;-75
124333;8,31E-03;299,9999085;2 756,61694336;-76,5
92913;9,12E-03;299,9999085;2 754,89062500;-76,5
94792;1,01E-02;299,9999085;2 754,89062500;-73,5
111143;6,85E-03;299,9999085;2 754,89062500;-75
120320;7,61E-03;299,9999085;2 753,16455078;-76,5
121530;6,97E-03;299,9999085;2 753,16455078;-75
121531;1,17E-02;299,9999085;2 753,16455078;-73,5
92912;6,78E-03;299,9999085;2 751,43847656;-76,5
94793;1,17E-02;299,9999085;2 751,43847656;-73,5
111404;6,31E-03;299,9999085;2 751,43847656;-75
121275;1,21E-02;299,9999085;2 749,71215820;-73,5
121276;5,57E-03;299,9999085;2 749,71215820;-75
123985;1,09E-02;299,9999085;2 749,71215820;-76,5
92911;1,20E-02;299,9999085;2 747,98608398;-76,5
94794;1,17E-02;299,9999085;2 747,98608398;-73,5
109353;7,03E-03;299,9999085;2 747,98608398;-75
117581;6,38E-03;299,9999085;2 746,26025391;-75
117582;1,32E-02;299,9999085;2 746,26025391;-73,5
119034;8,98E-03;299,9999085;2 746,26025391;-76,5
92910;7,90E-03;299,9999085;2 744,53393555;-76,5
94795;1,29E-02;299,9999085;2 744,53393555;-73,5
102339;5,41E-03;299,9999085;2 744,53393555;-75
116842;1,39E-02;299,9999085;2 742,80786133;-73,5
116843;5,07E-03;299,9999085;2 742,80786133;-75
117586;1,23E-02;299,9999085;2 742,80786133;-76,5
92909;1,27E-02;299,9999085;2 741,08178711;-76,5
94796;1,44E-02;299,9999085;2 741,08178711;-73,5
108636;6,45E-03;299,9999085;2 741,08178711;-75
117587;9,85E-03;299,9999085;2 739,35546875;-76,5
120252;1,60E-02;299,9999085;2 739,35546875;-73,5
120253;6,27E-03;299,9999085;2 739,35546875;-75
92908;1,03E-02;299,9999085;2 737,62939453;-76,5
94797;1,61E-02;299,9999085;2 737,62939453;-73,5
98342;5,63E-03;299,9999085;2 737,62939453;-75
115819;1,18E-02;299,9999085;2 735,90332031;-76,5
