Node  ;stress;X;Y;Z
74099;6,90E-03;3514,044189;35,94972229;2437,5
74107;1,47E-03;3514,044189;37,45098495;2437,5
74108;5,19E-03;3514,044189;38,95225143;2437,5
73608;8,17E-03;3514,044189;35,94972229;2475
73686;5,88E-03;3514,044189;38,95225143;2475
74109;1,83E-03;3514,044189;37,45098495;2475
74133;6,88E-03;3514,044189;35,94972229;2512,499756
74452;2,36E-03;3514,044189;37,45098495;2512,499756
74454;5,05E-03;3514,044189;38,95225143;2512,499756
73607;6,50E-03;3514,044189;35,94972229;2550
73685;4,79E-03;3514,044189;38,95225143;2550
73855;1,18E-03;3514,044189;37,45098495;2550
73791;6,20E-03;3514,044189;35,94972229;2587,5
73792;9,37E-04;3514,044189;37,45098495;2587,5
73801;4,19E-03;3514,044189;38,95225143;2587,5
73606;7,01E-03;3514,044189;35,94972229;2625
73684;3,55E-03;3514,044189;38,95225143;2625
73793;8,46E-04;3514,044189;37,45098495;2625
74103;3,36E-03;3514,044189;38,95225143;2662,5
74425;4,72E-03;3514,044189;35,94972229;2662,5
74426;1,78E-03;3514,044189;37,45098495;2662,5
73605;5,66E-03;3514,044189;35,94972229;2700
73683;3,53E-03;3514,044189;38,95225143;2700
74389;3,12E-03;3514,044189;37,45098495;2700
74180;3,91E-03;3514,044189;38,95225143;2737,500244
74369;5,30E-03;3514,044189;35,94972229;2737,500244
74390;3,54E-03;3514,044189;37,45098495;2737,500244
73604;4,85E-03;3514,044189;35,94972229;2775
73682;4,67E-03;3514,044189;38,95225143;2775
74322;4,21E-03;3514,044189;37,45098495;2775
73789;1,84E-02;3514,044189;37,45098495;2812,5
73790;1,77E-02;3514,044189;38,95225143;2812,5
74543;1,88E-02;3514,044189;35,94972229;2812,5
73603;4,05E-02;3514,044189;35,94972229;2850
73681;3,68E-02;3514,044189;38,95225143;2850
73769;3,94E-02;3514,044189;37,45098495;2850
73766;4,52E-02;3514,044189;35,94972229;2887,499756
73770;4,37E-02;3514,044189;37,45098495;2887,499756
74397;4,14E-02;3514,044189;38,95225143;2887,499756
73602;5,71E-02;3514,044189;35,94972229;2925
73680;5,05E-02;3514,044189;38,95225143;2925
73903;5,54E-02;3514,044189;37,45098495;2925
73890;8,60E-02;3514,044189;37,45098495;2962,5
73891;6,68E-02;3514,044189;38,95225143;2962,5
73906;9,91E-02;3514,044189;35,94972229;2962,5
73558;1,32E-01;3514,044189;35,94972229;3000
73562;1,15E-01;3514,044189;38,95225143;3000
73892;1,14E-01;3514,044189;37,45098495;3000
