Node  ,stress,X,Y,Z
92270  ,9.232e-03   ,300  ,1489.2  ,-76.5
92271  ,8.179e-03   ,300  ,1490.7  ,-76.5
92272  ,8.249e-03   ,300  ,1492.3  ,-76.5
92273  ,8.437e-03   ,300  ,1493.8  ,-76.5
92274  ,8.198e-03   ,300  ,1495.4  ,-76.5
92275  ,8.116e-03   ,300  ,1496.9  ,-76.5
92276  ,7.879e-03   ,300  ,1498.5  ,-76.5
92277  ,8.301e-03   ,300  ,1500  ,-76.5
92278  ,8.696e-03   ,300  ,1501.5  ,-76.5
92279  ,7.928e-03   ,300  ,1503.1  ,-76.5
92280  ,8.966e-03   ,300  ,1504.6  ,-76.5
92281  ,7.270e-03   ,300  ,1506.2  ,-76.5
92282  ,9.887e-03   ,300  ,1507.7  ,-76.5
92283  ,7.370e-03   ,300  ,1509.3  ,-76.5
92284  ,9.082e-03   ,300  ,1510.8  ,-76.5
92285  ,9.103e-03   ,300  ,1512.3  ,-76.5
92286  ,7.678e-03   ,300  ,1513.9  ,-76.5
92287  ,8.137e-03   ,300  ,1515.4  ,-76.5
92288  ,9.193e-03   ,300  ,1517  ,-76.5
92289  ,7.377e-03   ,300  ,1518.5  ,-76.5
92290  ,8.857e-03   ,300  ,1520.1  ,-76.5
92291  ,1.094e-02   ,300  ,1521.6  ,-76.5
92292  ,8.555e-03   ,300  ,1523.1  ,-76.5
92293  ,9.230e-03   ,300  ,1524.7  ,-76.5
92294  ,9.544e-03   ,300  ,1526.2  ,-76.5
92295  ,1.154e-02   ,300  ,1527.8  ,-76.5
92296  ,9.862e-03   ,300  ,1529.3  ,-76.5
92297  ,8.502e-03   ,300  ,1530.9  ,-76.5
92298  ,9.940e-03   ,300  ,1532.4  ,-76.5
92299  ,9.594e-03   ,300  ,1534  ,-76.5
92300  ,1.088e-02   ,300  ,1535.5  ,-76.5
92301  ,1.104e-02   ,300  ,1537  ,-76.5
92302  ,1.061e-02   ,300  ,1538.6  ,-76.5
92303  ,1.019e-02   ,300  ,1540.1  ,-76.5
92304  ,1.125e-02   ,300  ,1541.7  ,-76.5
92305  ,1.085e-02   ,300  ,1543.2  ,-76.5
92306  ,1.054e-02   ,300  ,1544.8  ,-76.5
92307  ,1.187e-02   ,300  ,1546.3  ,-76.5
92308  ,1.090e-02   ,300  ,1547.8  ,-76.5
92309  ,1.289e-02   ,300  ,1549.4  ,-76.5
92310  ,1.321e-02   ,300  ,1550.9  ,-76.5
92311  ,1.234e-02   ,300  ,1552.5  ,-76.5
92312  ,1.376e-02   ,300  ,1554  ,-76.5
92313  ,1.299e-02   ,300  ,1555.6  ,-76.5
92314  ,1.477e-02   ,300  ,1557.1  ,-76.5
92315  ,1.337e-02   ,300  ,1558.6  ,-76.5
92316  ,1.548e-02   ,300  ,1560.2  ,-76.5
92317  ,1.340e-02   ,300  ,1561.7  ,-76.5
92318  ,1.458e-02   ,300  ,1563.3  ,-76.5
92319  ,1.587e-02   ,300  ,1564.8  ,-76.5
92320  ,1.527e-02   ,300  ,1566.4  ,-76.5
92321  ,1.491e-02   ,300  ,1567.9  ,-76.5
92322  ,1.489e-02   ,300  ,1569.4  ,-76.5
92323  ,1.828e-02   ,300  ,1571  ,-76.5
92324  ,1.519e-02   ,300  ,1572.5  ,-76.5
92325  ,1.836e-02   ,300  ,1574.1  ,-76.5
92326  ,1.754e-02   ,300  ,1575.6  ,-76.5
92327  ,2.075e-02   ,300  ,1577.2  ,-76.5
92328  ,1.991e-02   ,300  ,1578.7  ,-76.5
92329  ,1.787e-02   ,300  ,1580.2  ,-76.5
92330  ,2.160e-02   ,300  ,1581.8  ,-76.5
92331  ,1.828e-02   ,300  ,1583.3  ,-76.5
92332  ,2.339e-02   ,300  ,1584.9  ,-76.5
92333  ,1.880e-02   ,300  ,1586.4  ,-76.5
92334  ,2.281e-02   ,300  ,1588  ,-76.5
92335  ,2.247e-02   ,300  ,1589.5  ,-76.5
92336  ,1.911e-02   ,300  ,1591  ,-76.5
92337  ,2.452e-02   ,300  ,1592.6  ,-76.5
92338  ,2.183e-02   ,300  ,1594.1  ,-76.5
92339  ,2.391e-02   ,300  ,1595.7  ,-76.5
92340  ,2.373e-02   ,300  ,1597.2  ,-76.5
92341  ,2.504e-02   ,300  ,1598.8  ,-76.5
92342  ,2.471e-02   ,300  ,1600.3  ,-76.5
92343  ,2.782e-02   ,300  ,1601.9  ,-76.5
92344  ,2.519e-02   ,300  ,1603.4  ,-76.5
92345  ,2.699e-02   ,300  ,1604.9  ,-76.5
92346  ,2.756e-02   ,300  ,1606.5  ,-76.5
92347  ,2.704e-02   ,300  ,1608  ,-76.5
92348  ,2.953e-02   ,300  ,1609.6  ,-76.5
