Location,stress,X,Y,Z
61788  ,2.406e-02   ,305  ,2172.3  ,-74.992
61794  ,6.841e-02   ,305  ,2608  ,-73.5
61810  ,5.739e-02   ,305  ,2608  ,-74.992
61811  ,7.264e-02   ,305  ,2608  ,-76.484
61812  ,5.696e-02   ,305  ,2605.8  ,-74.992
61814  ,5.529e-02   ,305  ,2610.2  ,-74.992
61816  ,1.113e-01   ,305  ,2627.7  ,-74.992
61826  ,8.642e-02   ,305  ,2629.9  ,-74.992
61827  ,8.162e-02   ,305  ,2629.9  ,-73.5
61836  ,6.177e-02   ,305  ,2632.1  ,-74.992
61837  ,9.589e-02   ,305  ,2629.9  ,-76.484
61842  ,2.365e-02   ,305  ,1370.8  ,-74.992
61861  ,2.412e-02   ,305  ,871.53  ,-74.992
61862  ,3.722e-02   ,305  ,873.72  ,-73.5
61873  ,3.136e-02   ,305  ,1368.6  ,-76.484
61874  ,2.395e-02   ,305  ,1368.6  ,-74.992
61893  ,2.871e-02   ,305  ,746.72  ,-73.5
61895  ,2.518e-02   ,305  ,748.91  ,-74.992
61896  ,3.347e-02   ,305  ,746.72  ,-76.484
61897  ,2.499e-02   ,305  ,746.72  ,-74.992
61904  ,2.451e-02   ,305  ,744.53  ,-74.992
61912  ,3.067e-02   ,305  ,882.48  ,-76.484
61942  ,3.903e-02   ,305  ,882.48  ,-73.5
61963  ,3.540e-02   ,305  ,720.44  ,-76.484
61964  ,1.155e-01   ,305  ,387.59  ,-76.484
61965  ,8.662e-02   ,305  ,387.59  ,-74.992
61990  ,8.522e-02   ,305  ,372.26  ,-74.992
61997  ,8.723e-02   ,305  ,385.4  ,-74.992
62007  ,8.674e-03   ,305  ,221.17  ,-76.484
62010  ,3.645e-02   ,305  ,1252.6  ,-74.992
62015  ,3.132e-02   ,305  ,1254.7  ,-73.5
62019  ,7.755e-03   ,305  ,223.36  ,-74.992
62033  ,4.429e-02   ,305  ,656.93  ,-74.992
62042  ,2.721e-02   ,305  ,1872.3  ,-73.5
62050  ,2.315e-02   ,305  ,1872.3  ,-74.992
62051  ,2.282e-02   ,305  ,1870.1  ,-74.992
62063  ,3.592e-02   ,305  ,1935.8  ,-74.992
62067  ,3.158e-02   ,305  ,1872.3  ,-76.484
62077  ,5.051e-02   ,305  ,2505.1  ,-74.992
62080  ,2.617e-02   ,305  ,1933.6  ,-73.5
62093  ,2.802e-02   ,305  ,2739.4  ,-73.5
62095  ,5.854e-02   ,305  ,2502.9  ,-73.5
62121  ,2.757e-02   ,305  ,1773.7  ,-74.992
62122  ,2.896e-02   ,305  ,1775.9  ,-73.5
62138  ,3.699e-02   ,305  ,2319  ,-76.484
62169  ,2.516e-02   ,305  ,1570.1  ,-74.992
62170  ,2.536e-02   ,305  ,1567.9  ,-74.992
62171  ,2.677e-02   ,305  ,1570.1  ,-73.5
62182  ,2.755e-02   ,305  ,2321.2  ,-74.992
62191  ,3.241e-02   ,305  ,2319  ,-73.5
62207  ,3.763e-02   ,305  ,1559.1  ,-74.992
62212  ,3.621e-03   ,305  ,232.12  ,-74.992
62217  ,3.088e-02   ,305  ,1556.9  ,-76.484
62218  ,2.776e-02   ,305  ,1554.7  ,-74.992
62219  ,4.667e-02   ,305  ,2391.2  ,-74.992
62220  ,6.161e-02   ,305  ,2389.1  ,-76.484
62221  ,5.124e-02   ,305  ,2389.1  ,-74.992
62237  ,5.472e-02   ,305  ,2378.1  ,-74.992
62244  ,3.502e-02   ,305  ,2393.4  ,-73.5
62247  ,4.979e-02   ,305  ,2395.6  ,-74.992
62248  ,4.906e-02   ,305  ,2393.4  ,-74.992
62250  ,5.145e-02   ,305  ,2386.9  ,-74.992
62257  ,4.754e-02   ,305  ,635.04  ,-74.992
62259  ,3.418e-02   ,305  ,1556.9  ,-73.5
62278  ,2.386e-02   ,305  ,1856.9  ,-74.992
62279  ,3.776e-02   ,305  ,696.35  ,-74.992
62280  ,4.790e-02   ,305  ,694.16  ,-76.484
62281  ,3.638e-02   ,305  ,694.16  ,-74.992
62296  ,5.049e-02   ,305  ,2800.7  ,-74.992
62297  ,4.202e-02   ,305  ,2800.7  ,-76.484
62298  ,4.974e-02   ,305  ,2798.5  ,-74.992
62302  ,3.984e-02   ,305  ,2802.9  ,-74.992
62319  ,4.828e-02   ,305  ,1592  ,-73.5
62322  ,3.666e-02   ,305  ,1592  ,-74.992
62323  ,3.684e-02   ,305  ,1589.8  ,-74.992
62326  ,2.591e-02   ,305  ,1018.2  ,-73.5
62339  ,3.782e-02   ,305  ,1594.2  ,-74.992
62347  ,3.832e-02   ,305  ,989.78  ,-74.992
62372  ,2.946e-02   ,305  ,1438.7  ,-76.484
62375  ,3.948e-02   ,305  ,1031.4  ,-76.484
62384  ,2.607e-02   ,305  ,1438.7  ,-74.992
62385  ,3.634e-02   ,305  ,1436.5  ,-74.992
62386  ,3.437e-02   ,305  ,1438.7  ,-73.5
62389  ,2.462e-02   ,305  ,1440.9  ,-74.992
62397  ,6.519e-02   ,305  ,387.59  ,-73.5
62402  ,3.854e-02   ,305  ,1250.4  ,-74.992
62414  ,5.265e-02   ,305  ,2498.5  ,-73.5
62416  ,4.879e-02   ,305  ,1250.4  ,-73.5
62425  ,6.782e-02   ,305  ,2500.7  ,-74.992
62426  ,7.104e-02   ,305  ,2498.5  ,-76.484
62427  ,5.167e-02   ,305  ,2498.5  ,-74.992
62429  ,2.338e-02   ,305  ,1874.5  ,-74.992
62433  ,2.360e-02   ,305  ,1876.6  ,-74.992
62434  ,2.778e-02   ,305  ,1876.6  ,-73.5
62456  ,2.162e-02   ,305  ,2181  ,-74.992
62469  ,2.758e-02   ,305  ,1035.8  ,-73.5
62476  ,2.929e-02   ,305  ,1031.4  ,-73.5
62485  ,2.355e-02   ,305  ,2178.8  ,-74.992
62486  ,3.152e-02   ,305  ,2178.8  ,-76.484
62487  ,2.384e-02   ,305  ,2176.6  ,-74.992
62493  ,2.682e-02   ,305  ,2178.8  ,-73.5
62518  ,4.391e-02   ,305  ,987.59  ,-73.5
62519  ,3.316e-02   ,305  ,987.59  ,-76.484
62520  ,3.973e-02   ,305  ,987.59  ,-74.992
62526  ,1.288e-01   ,305  ,2855.5  ,-74.992
62532  ,1.241e-01   ,305  ,2853.3  ,-74.992
62533  ,1.527e-01   ,305  ,2853.3  ,-76.484
62534  ,1.122e-01   ,305  ,2851.1  ,-74.992
62550  ,2.654e-02   ,305  ,1942.3  ,-73.5
62556  ,3.483e-02   ,305  ,1942.3  ,-74.992
62557  ,3.602e-02   ,305  ,1940.1  ,-74.992
62559  ,2.581e-02   ,305  ,1944.5  ,-74.992
62560  ,4.262e-02   ,305  ,1942.3  ,-76.484
62568  ,2.573e-02   ,305  ,1946.7  ,-74.992
62569  ,2.731e-02   ,305  ,1946.7  ,-73.5
62580  ,9.774e-02   ,305  ,2695.6  ,-73.5
62586  ,4.940e-02   ,305  ,2717.5  ,-76.484
62597  ,3.299e-02   ,305  ,2244.5  ,-76.484
62603  ,3.571e-02   ,305  ,2715.3  ,-74.992
62605  ,3.698e-02   ,305  ,2717.5  ,-74.992
62606  ,4.311e-02   ,305  ,2717.5  ,-73.5
62617  ,2.865e-02   ,305  ,1994.9  ,-73.5
62628  ,3.988e-02   ,305  ,1994.9  ,-76.484
62642  ,6.496e-02   ,305  ,2660.6  ,-73.5
62660  ,3.157e-02   ,305  ,965.69  ,-76.484
62662  ,8.559e-02   ,305  ,2583.9  ,-74.992
62663  ,8.209e-02   ,305  ,2581.8  ,-76.484
62664  ,6.429e-02   ,305  ,2581.8  ,-74.992
62708  ,2.570e-02   ,305  ,1309.5  ,-74.992
62717  ,3.430e-02   ,305  ,1307.3  ,-73.5
62720  ,2.725e-02   ,305  ,1307.3  ,-74.992
62721  ,3.818e-02   ,305  ,1305.1  ,-74.992
62736  ,7.313e-02   ,305  ,2824.8  ,-74.992
62748  ,3.222e-02   ,305  ,1307.3  ,-76.484
62754  ,5.805e-02   ,305  ,2579.6  ,-74.992
62758  ,6.619e-02   ,305  ,2581.8  ,-73.5
62768  ,9.814e-02   ,305  ,2827  ,-73.5
62774  ,3.598e-02   ,305  ,2110.9  ,-74.992
62775  ,3.068e-02   ,305  ,2108.8  ,-76.484
62776  ,3.654e-02   ,305  ,2108.8  ,-74.992
62800  ,3.807e-02   ,305  ,2106.6  ,-74.992
62801  ,4.358e-02   ,305  ,2108.8  ,-73.5
62806  ,7.030e-02   ,305  ,2568.6  ,-76.484
62811  ,2.431e-02   ,305  ,1038  ,-74.992
62815  ,3.417e-02   ,305  ,1035.8  ,-76.484
62816  ,2.523e-02   ,305  ,1035.8  ,-74.992
62817  ,2.444e-02   ,305  ,1033.6  ,-74.992
62829  ,2.352e-02   ,305  ,1508.8  ,-74.992
62830  ,3.171e-02   ,305  ,1508.8  ,-76.484
62831  ,2.383e-02   ,305  ,1506.6  ,-74.992
62856  ,2.287e-02   ,305  ,928.47  ,-74.992
62862  ,2.758e-02   ,305  ,1508.8  ,-73.5
62868  ,2.386e-02   ,305  ,930.66  ,-74.992
62869  ,2.733e-02   ,305  ,930.66  ,-73.5
62882  ,2.316e-02   ,305  ,1510.9  ,-74.992
62886  ,5.487e-02   ,305  ,2520.4  ,-73.5
62907  ,7.583e-02   ,305  ,2520.4  ,-76.484
62910  ,7.326e-02   ,305  ,2522.6  ,-74.992
62913  ,2.961e-02   ,305  ,2095.6  ,-76.484
62917  ,2.863e-02   ,305  ,2093.4  ,-74.992
62925  ,5.166e-02   ,305  ,2518.2  ,-74.992
62936  ,5.096e-01   ,305  ,2949.6  ,-76.484
62941  ,3.971e-01   ,305  ,2945.3  ,-74.992
62942  ,4.867e-01   ,305  ,2945.3  ,-76.484
62943  ,3.577e-01   ,305  ,2943.1  ,-74.992
62947  ,3.724e-02   ,305  ,1235  ,-74.992
62948  ,2.835e-02   ,305  ,1232.8  ,-74.992
62949  ,3.363e-02   ,305  ,1232.8  ,-73.5
62967  ,3.001e-02   ,305  ,1232.8  ,-76.484
62976  ,2.562e-02   ,305  ,1230.7  ,-74.992
62978  ,6.452e-02   ,305  ,2516.1  ,-76.484
62981  ,3.171e-02   ,305  ,1793.4  ,-76.484
62985  ,2.329e-02   ,305  ,1042.3  ,-74.992
63000  ,2.341e-02   ,305  ,1791.2  ,-74.992
63006  ,3.229e-02   ,305  ,1040.1  ,-76.484
63008  ,2.371e-02   ,305  ,1795.6  ,-74.992
63025  ,3.097e-02   ,305  ,689.78  ,-73.5
63045  ,2.775e-02   ,305  ,689.78  ,-74.992
63046  ,2.939e-02   ,305  ,687.59  ,-74.992
63061  ,4.373e-02   ,305  ,1302.9  ,-73.5
63065  ,4.276e-02   ,305  ,1302.9  ,-74.992
63066  ,4.113e-02   ,305  ,1300.7  ,-74.992
63067  ,4.170e-02   ,305  ,1302.9  ,-76.484
63069  ,6.645e-02   ,305  ,427.01  ,-73.5
63094  ,3.356e-02   ,305  ,1425.5  ,-73.5
63120  ,7.859e-02   ,305  ,2502.9  ,-76.484
63121  ,6.913e-02   ,305  ,2502.9  ,-74.992
63122  ,3.212e-02   ,305  ,1710.2  ,-76.484
63124  ,2.513e-02   ,305  ,1458.4  ,-74.992
63125  ,3.255e-02   ,305  ,1456.2  ,-76.484
63126  ,2.415e-02   ,305  ,1456.2  ,-74.992
63131  ,3.144e-02   ,305  ,1324.8  ,-76.484
63169  ,2.309e-02   ,305  ,1454  ,-74.992
63173  ,2.730e-02   ,305  ,1324.8  ,-73.5
63176  ,2.760e-02   ,305  ,1456.2  ,-73.5
63183  ,3.410e-02   ,305  ,1994.9  ,-74.992
63184  ,2.508e-02   ,305  ,1992.7  ,-74.992
63186  ,3.549e-02   ,305  ,1997.1  ,-74.992
63197  ,3.331e-01   ,305  ,89.781  ,-76.484
63212  ,3.264e-02   ,305  ,2248.9  ,-76.484
63217  ,2.545e-02   ,305  ,2246.7  ,-74.992
63230  ,2.784e-01   ,305  ,87.591  ,-74.992
63237  ,2.694e-01   ,305  ,89.781  ,-74.992
63238  ,3.418e-01   ,305  ,89.781  ,-73.5
63244  ,2.949e-02   ,305  ,2248.9  ,-73.5
63264  ,2.573e-02   ,305  ,2312.4  ,-74.992
63265  ,3.630e-02   ,305  ,2310.2  ,-76.484
63266  ,2.748e-02   ,305  ,2310.2  ,-74.992
63269  ,6.061e-02   ,305  ,2800.7  ,-73.5
63278  ,6.725e-02   ,305  ,2467.9  ,-74.992
63281  ,6.426e-02   ,305  ,2470.1  ,-74.992
63282  ,8.946e-02   ,305  ,2467.9  ,-76.484
63302  ,3.330e-02   ,305  ,1824.1  ,-74.992
63303  ,3.795e-02   ,305  ,1821.9  ,-74.992
63304  ,2.780e-02   ,305  ,1824.1  ,-73.5
63325  ,2.723e-02   ,305  ,205.84  ,-74.992
63331  ,2.487e-02   ,305  ,208.03  ,-74.992
63332  ,3.405e-02   ,305  ,208.03  ,-73.5
63336  ,3.456e-02   ,305  ,1826.3  ,-74.992
63340  ,4.007e-02   ,305  ,1298.5  ,-74.992
63341  ,3.778e-02   ,305  ,1296.4  ,-74.992
63342  ,3.912e-02   ,305  ,1298.5  ,-73.5
63359  ,4.422e-02   ,305  ,1298.5  ,-76.484
63372  ,2.323e-02   ,305  ,1077.4  ,-74.992
63373  ,2.394e-02   ,305  ,1075.2  ,-74.992
63374  ,2.702e-02   ,305  ,1075.2  ,-73.5
63378  ,5.319e-02   ,305  ,2492  ,-74.992
63379  ,7.339e-02   ,305  ,2489.8  ,-76.484
63380  ,6.330e-02   ,305  ,2489.8  ,-74.992
63385  ,4.114e-02   ,305  ,2710.9  ,-74.992
63392  ,4.618e-02   ,305  ,2713.1  ,-73.5
63410  ,5.480e-02   ,305  ,536.5  ,-76.484
63423  ,5.540e-01   ,305  ,2958.4  ,-76.484
63435  ,5.221e-01   ,305  ,2958.4  ,-73.5
63443  ,5.013e-02   ,305  ,2369.3  ,-74.992
63458  ,6.593e-02   ,305  ,2375.9  ,-74.992
63461  ,5.454e-02   ,305  ,2375.9  ,-76.484
63479  ,4.616e-02   ,305  ,2371.5  ,-76.484
63480  ,3.909e-02   ,305  ,2102.2  ,-74.992
63481  ,3.482e-02   ,305  ,2100  ,-76.484
63482  ,2.980e-02   ,305  ,2100  ,-74.992
63486  ,4.842e-02   ,305  ,2104.4  ,-74.992
63488  ,3.880e-02   ,305  ,2104.4  ,-76.484
63495  ,3.556e-02   ,305  ,2100  ,-73.5
63500  ,3.248e-02   ,305  ,1202.2  ,-76.484
63509  ,3.520e-02   ,305  ,2097.8  ,-74.992
63512  ,2.797e-02   ,305  ,1596.4  ,-74.992
63513  ,3.212e-02   ,305  ,1596.4  ,-73.5
63519  ,3.559e-02   ,305  ,1598.5  ,-74.992
63529  ,3.402e-02   ,305  ,1596.4  ,-76.484
63530  ,2.263e-02   ,305  ,2036.5  ,-74.992
63545  ,3.295e-02   ,305  ,2253.3  ,-76.484
63555  ,2.178e-02   ,305  ,247.45  ,-76.484
63575  ,2.667e-02   ,305  ,1040.1  ,-73.5
63578  ,2.742e-02   ,305  ,1359.9  ,-73.5
63584  ,3.335e-02   ,305  ,203.65  ,-76.484
63600  ,2.252e-02   ,305  ,1515.3  ,-74.992
63601  ,2.274e-02   ,305  ,1513.1  ,-74.992
63602  ,2.679e-02   ,305  ,1513.1  ,-73.5
63605  ,3.022e-02   ,305  ,812.41  ,-74.992
63606  ,2.796e-02   ,305  ,810.22  ,-74.992
63607  ,2.946e-02   ,305  ,812.41  ,-73.5
63628  ,3.021e-01   ,305  ,2921.2  ,-74.992
63641  ,3.146e-02   ,305  ,2038.7  ,-76.484
63643  ,3.161e-02   ,305  ,1662  ,-76.484
63675  ,3.155e-02   ,305  ,799.27  ,-76.484
63680  ,3.261e-02   ,305  ,652.55  ,-74.992
63681  ,4.316e-02   ,305  ,650.36  ,-76.484
63682  ,3.189e-02   ,305  ,650.36  ,-74.992
63687  ,3.240e-02   ,305  ,847.45  ,-76.484
63710  ,4.114e-01   ,305  ,2947.4  ,-74.992
63719  ,4.070e-01   ,305  ,2949.6  ,-74.992
63720  ,5.034e-01   ,305  ,2949.6  ,-73.5
63723  ,3.204e-02   ,305  ,1670.8  ,-76.484
63729  ,2.764e-02   ,305  ,1491.2  ,-73.5
63734  ,3.933e-01   ,305  ,2951.8  ,-74.992
63753  ,3.150e-02   ,305  ,1675.2  ,-76.484
63761  ,2.242e-02   ,305  ,2071.5  ,-74.992
63773  ,2.353e-02   ,305  ,2073.7  ,-74.992
63774  ,2.698e-02   ,305  ,2073.7  ,-73.5
63809  ,2.320e-02   ,305  ,1581  ,-74.992
63814  ,1.301e-01   ,305  ,144.53  ,-74.992
63821  ,1.588e-01   ,305  ,146.72  ,-73.5
63846  ,3.146e-02   ,305  ,2135  ,-76.484
63855  ,2.254e-02   ,305  ,1979.6  ,-74.992
63856  ,3.174e-02   ,305  ,1977.4  ,-76.484
63857  ,2.367e-02   ,305  ,1977.4  ,-74.992
63861  ,2.437e-02   ,305  ,1975.2  ,-74.992
63866  ,2.805e-02   ,305  ,1916.1  ,-73.5
63877  ,2.346e-02   ,305  ,1911.7  ,-74.992
63878  ,3.161e-02   ,305  ,1911.7  ,-76.484
63879  ,2.277e-02   ,305  ,1909.5  ,-74.992
63899  ,3.131e-02   ,305  ,1907.3  ,-76.484
63900  ,2.317e-02   ,305  ,1907.3  ,-74.992
63905  ,3.574e-02   ,305  ,1059.9  ,-74.992
63917  ,3.497e-02   ,305  ,1062  ,-74.992
63918  ,2.835e-02   ,305  ,1062  ,-73.5
63938  ,2.420e-02   ,305  ,1749.6  ,-74.992
63939  ,3.202e-02   ,305  ,1749.6  ,-76.484
63940  ,2.291e-02   ,305  ,1747.4  ,-74.992
63947  ,2.190e-02   ,305  ,256.2  ,-74.992
63948  ,2.010e-02   ,305  ,254.01  ,-74.992
63949  ,2.400e-02   ,305  ,256.2  ,-73.5
63958  ,3.238e-02   ,305  ,1754  ,-76.484
63971  ,2.388e-02   ,305  ,1668.6  ,-74.992
63972  ,3.159e-02   ,305  ,1666.4  ,-76.484
63973  ,2.325e-02   ,305  ,1666.4  ,-74.992
63984  ,3.339e-02   ,305  ,648.18  ,-74.992
63993  ,2.425e-02   ,305  ,1670.8  ,-74.992
63994  ,2.768e-02   ,305  ,1670.8  ,-73.5
63999  ,3.221e-02   ,305  ,1504.4  ,-76.484
64000  ,2.434e-02   ,305  ,1504.4  ,-74.992
64003  ,4.920e-02   ,305  ,645.99  ,-76.484
64019  ,2.432e-02   ,305  ,1362  ,-74.992
64033  ,3.156e-02   ,305  ,1359.9  ,-76.484
64034  ,2.386e-02   ,305  ,1359.9  ,-74.992
64046  ,2.280e-02   ,305  ,1383.9  ,-74.992
64047  ,3.150e-02   ,305  ,1381.8  ,-76.484
64048  ,2.358e-02   ,305  ,1381.8  ,-74.992
64051  ,3.217e-02   ,305  ,1184.7  ,-76.484
64087  ,4.578e-02   ,305  ,499.27  ,-74.992
64099  ,5.611e-02   ,305  ,501.46  ,-73.5
64108  ,6.453e-02   ,305  ,186.13  ,-76.484
64125  ,5.459e-02   ,305  ,186.13  ,-74.992
64126  ,5.765e-02   ,305  ,183.94  ,-74.992
64127  ,7.069e-02   ,305  ,186.13  ,-73.5
64137  ,2.508e-02   ,305  ,1013.9  ,-74.992
64138  ,2.330e-02   ,305  ,1011.7  ,-74.992
64139  ,2.745e-02   ,305  ,1013.9  ,-73.5
64156  ,3.176e-02   ,305  ,626.28  ,-74.992
64165  ,2.659e-02   ,305  ,2069.3  ,-73.5
64169  ,3.733e-02   ,305  ,628.47  ,-73.5
64177  ,3.066e-02   ,305  ,2069.3  ,-76.484
64193  ,5.320e-02   ,305  ,341.61  ,-74.992
64195  ,6.596e-02   ,305  ,343.8  ,-73.5
64206  ,9.722e-02   ,305  ,159.85  ,-74.992
64207  ,9.585e-02   ,305  ,157.66  ,-74.992
64208  ,1.257e-01   ,305  ,159.85  ,-73.5
64213  ,9.576e-02   ,305  ,162.04  ,-74.992
64229  ,4.301e-02   ,305  ,1824.1  ,-76.484
64237  ,3.821e-02   ,305  ,564.96  ,-74.992
64251  ,3.961e-02   ,305  ,567.15  ,-74.992
64252  ,4.643e-02   ,305  ,567.15  ,-73.5
64254  ,4.048e-02   ,305  ,569.34  ,-74.992
64263  ,7.040e-02   ,305  ,2612.4  ,-76.484
64273  ,5.817e-02   ,305  ,2612.4  ,-74.992
64274  ,7.062e-02   ,305  ,2612.4  ,-73.5
64293  ,2.477e-02   ,305  ,1583.2  ,-74.992
64294  ,2.821e-02   ,305  ,1583.2  ,-73.5
64306  ,3.693e-01   ,305  ,2919  ,-76.484
64307  ,2.875e-01   ,305  ,2919  ,-74.992
64316  ,4.787e-02   ,305  ,525.55  ,-74.992
64334  ,4.247e-02   ,305  ,529.93  ,-74.992
64335  ,5.824e-02   ,305  ,527.74  ,-76.484
64336  ,4.461e-02   ,305  ,527.74  ,-74.992
64344  ,5.511e-02   ,305  ,527.74  ,-73.5
64356  ,2.500e-02   ,305  ,718.25  ,-74.992
64357  ,3.499e-02   ,305  ,716.06  ,-76.484
64358  ,2.646e-02   ,305  ,716.06  ,-74.992
64399  ,3.163e-02   ,305  ,1732.1  ,-76.484
64432  ,2.634e-02   ,305  ,1585.4  ,-74.992
64433  ,3.088e-02   ,305  ,1583.2  ,-76.484
64437  ,4.126e-02   ,305  ,293.43  ,-74.992
64439  ,4.311e-02   ,305  ,297.81  ,-74.992
64440  ,4.225e-02   ,305  ,295.62  ,-74.992
64441  ,4.991e-02   ,305  ,295.62  ,-73.5
64458  ,3.785e-02   ,305  ,591.24  ,-74.992
64470  ,3.606e-02   ,305  ,593.43  ,-74.992
64471  ,4.345e-02   ,305  ,593.43  ,-73.5
64475  ,2.431e-02   ,305  ,1000.7  ,-74.992
64476  ,2.340e-02   ,305  ,998.54  ,-74.992
64477  ,2.766e-02   ,305  ,1000.7  ,-73.5
64491  ,3.327e-02   ,305  ,621.9  ,-74.992
64502  ,3.822e-02   ,305  ,624.09  ,-73.5
64509  ,4.604e-02   ,305  ,310.95  ,-74.992
64523  ,3.027e-02   ,305  ,667.88  ,-73.5
64529  ,2.789e-02   ,305  ,1101.5  ,-73.5
64535  ,3.186e-02   ,305  ,1101.5  ,-76.484
64540  ,4.733e-02   ,305  ,315.33  ,-74.992
64545  ,6.195e-02   ,305  ,313.14  ,-76.484
64546  ,4.643e-02   ,305  ,313.14  ,-74.992
64572  ,2.779e-02   ,305  ,1622.6  ,-73.5
64575  ,2.419e-02   ,305  ,1620.4  ,-74.992
64583  ,2.452e-02   ,305  ,777.37  ,-74.992
64584  ,2.523e-02   ,305  ,775.18  ,-74.992
64585  ,2.878e-02   ,305  ,777.37  ,-73.5
64589  ,2.333e-02   ,305  ,1412.4  ,-74.992
64590  ,2.327e-02   ,305  ,1410.2  ,-74.992
64591  ,2.738e-02   ,305  ,1412.4  ,-73.5
64614  ,2.743e-02   ,305  ,1316.1  ,-73.5
64647  ,2.350e-02   ,305  ,1467.2  ,-74.992
64653  ,2.735e-02   ,305  ,1465  ,-73.5
64661  ,2.349e-02   ,305  ,1416.8  ,-74.992
64662  ,2.319e-02   ,305  ,1414.6  ,-74.992
64663  ,2.752e-02   ,305  ,1416.8  ,-73.5
64672  ,2.954e-02   ,305  ,1158.4  ,-73.5
64675  ,3.001e-02   ,305  ,1160.6  ,-74.992
64676  ,4.220e-02   ,305  ,1158.4  ,-76.484
64677  ,3.097e-02   ,305  ,1158.4  ,-74.992
64686  ,3.942e-02   ,305  ,1156.2  ,-74.992
64695  ,2.342e-02   ,305  ,1495.6  ,-74.992
64696  ,2.336e-02   ,305  ,1493.4  ,-74.992
64697  ,2.686e-02   ,305  ,1495.6  ,-73.5
64703  ,2.719e-02   ,305  ,713.87  ,-74.992
64705  ,3.561e-02   ,305  ,711.68  ,-76.484
64713  ,3.079e-02   ,305  ,711.68  ,-73.5
64716  ,6.303e-02   ,305  ,2393.4  ,-76.484
64737  ,4.274e-02   ,305  ,543.07  ,-74.992
64743  ,5.496e-02   ,305  ,540.88  ,-76.484
64746  ,3.102e-02   ,305  ,2143.8  ,-76.484
64764  ,3.205e-02   ,305  ,1986.1  ,-76.484
64778  ,2.491e-01   ,305  ,100.73  ,-74.992
64783  ,3.040e-01   ,305  ,98.54  ,-76.484
64784  ,2.480e-01   ,305  ,98.54  ,-74.992
64798  ,2.415e-02   ,305  ,1460.6  ,-74.992
64799  ,2.808e-02   ,305  ,1460.6  ,-73.5
64803  ,2.308e-02   ,305  ,1462.8  ,-74.992
64804  ,3.193e-02   ,305  ,1460.6  ,-76.484
64815  ,3.038e-02   ,305  ,1432.1  ,-74.992
64823  ,2.804e-02   ,305  ,1425.5  ,-74.992
64824  ,2.956e-02   ,305  ,1425.5  ,-76.484
64825  ,2.585e-02   ,305  ,1423.4  ,-74.992
64828  ,2.839e-02   ,305  ,1740.9  ,-73.5
64836  ,3.005e-02   ,305  ,1429.9  ,-76.484
64842  ,3.435e-02   ,305  ,1427.7  ,-74.992
64849  ,2.436e-02   ,305  ,1489.1  ,-74.992
64850  ,3.200e-02   ,305  ,1486.9  ,-76.484
64851  ,2.380e-02   ,305  ,1486.9  ,-74.992
64859  ,2.223e-02   ,305  ,1143.1  ,-74.992
64872  ,2.369e-02   ,305  ,1138.7  ,-74.992
64874  ,2.987e-02   ,305  ,1140.9  ,-76.484
64875  ,2.351e-02   ,305  ,1140.9  ,-74.992
64879  ,2.375e-02   ,305  ,1878.8  ,-74.992
64880  ,3.205e-02   ,305  ,1876.6  ,-76.484
64899  ,3.429e-02   ,305  ,586.86  ,-74.992
64903  ,3.616e-02   ,305  ,589.05  ,-74.992
64904  ,4.295e-02   ,305  ,589.05  ,-73.5
64908  ,3.196e-02   ,305  ,1981.8  ,-76.484
64924  ,2.483e-02   ,305  ,1751.8  ,-74.992
64934  ,2.436e-02   ,305  ,1754  ,-74.992
64935  ,2.728e-02   ,305  ,1754  ,-73.5
64947  ,3.321e-02   ,305  ,1587.6  ,-74.992
64948  ,4.371e-02   ,305  ,1587.6  ,-73.5
64964  ,2.408e-02   ,305  ,1099.3  ,-74.992
64969  ,3.186e-02   ,305  ,1097.1  ,-76.484
64971  ,2.884e-02   ,305  ,1587.6  ,-76.484
64989  ,2.808e-02   ,305  ,1070.8  ,-73.5
64999  ,6.538e-02   ,305  ,2483.2  ,-74.992
65000  ,7.617e-02   ,305  ,2481  ,-76.484
65001  ,5.084e-02   ,305  ,2481  ,-74.992
65010  ,5.267e-02   ,305  ,2566.4  ,-74.992
65012  ,5.573e-02   ,305  ,2570.8  ,-74.992
65013  ,5.466e-02   ,305  ,2568.6  ,-74.992
65014  ,6.707e-02   ,305  ,2568.6  ,-73.5
65019  ,3.663e-02   ,305  ,2400  ,-74.992
65020  ,5.690e-02   ,305  ,2397.8  ,-76.484
65021  ,4.709e-02   ,305  ,2397.8  ,-74.992
65036  ,3.110e-02   ,305  ,2152.6  ,-76.484
65057  ,3.570e-02   ,305  ,1771.5  ,-73.5
65059  ,3.456e-02   ,305  ,1990.5  ,-76.484
65060  ,2.507e-02   ,305  ,1990.5  ,-74.992
65062  ,3.218e-02   ,305  ,1771.5  ,-74.992
65063  ,3.316e-02   ,305  ,1771.5  ,-76.484
65064  ,3.820e-02   ,305  ,1769.3  ,-74.992
65071  ,2.369e-02   ,305  ,783.94  ,-74.992
65089  ,2.790e-02   ,305  ,786.13  ,-73.5
65096  ,2.281e-02   ,305  ,1664.2  ,-74.992
65116  ,4.855e-01   ,305  ,2945.3  ,-73.5
65132  ,5.466e-02   ,305  ,2704.4  ,-76.484
65137  ,2.738e-02   ,305  ,1666.4  ,-73.5
65153  ,3.478e-01   ,305  ,65.693  ,-74.992
65168  ,3.665e-01   ,305  ,61.314  ,-74.992
