Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
304  ,3.823e+06   ,1071.4  ,340.18  ,-20
305  ,3.812e+06   ,1285.7  ,340.18  ,-20
306  ,3.166e+06   ,403.87  ,360.84  ,-20
307  ,3.297e+06   ,346.41  ,1000  ,-20
308  ,3.217e+06   ,346.41  ,800  ,-20
309  ,3.169e+06   ,349.56  ,590.87  ,-20
310  ,3.463e+06   ,2653.6  ,1800  ,-20
311  ,3.475e+06   ,2653.6  ,2000  ,-20
312  ,3.479e+06   ,2653.6  ,2200  ,-20
313  ,3.483e+06   ,2653.6  ,2400  ,-20
314  ,3.489e+06   ,2653.6  ,6600  ,-20
315  ,3.296e+06   ,2596.1  ,360.83  ,-20
316  ,3.646e+06   ,2358.7  ,340.64  ,-20
317  ,3.817e+06   ,2142.9  ,340.18  ,-20
318  ,3.861e+06   ,1928.6  ,340.18  ,-20
319  ,3.834e+06   ,1714.3  ,340.18  ,-20
320  ,3.789e+06   ,1500  ,340.18  ,-20
321  ,3.022e+06   ,362.07  ,9619.7  ,-20
322  ,3.184e+06   ,344.98  ,9399.7  ,-20
323  ,3.788e+06   ,800  ,9653.6  ,-20
324  ,3.544e+06   ,592.73  ,9651.9  ,-20
325  ,3.881e+06   ,1400  ,9653.6  ,-20
326  ,3.906e+06   ,1200  ,9653.6  ,-20
327  ,3.429e+06   ,346.41  ,8600  ,-20
328  ,3.450e+06   ,346.41  ,8400  ,-20
329  ,3.464e+06   ,346.41  ,8200  ,-20
330  ,3.473e+06   ,346.41  ,8000  ,-20
331  ,3.478e+06   ,346.41  ,7800  ,-20
332  ,3.480e+06   ,346.41  ,7600  ,-20
333  ,3.486e+06   ,346.41  ,7400  ,-20
334  ,3.476e+06   ,2653.6  ,7400  ,-20
335  ,3.480e+06   ,2653.6  ,7200  ,-20
336  ,3.485e+06   ,346.41  ,7200  ,-20
337  ,3.486e+06   ,346.41  ,7000  ,-20
338  ,3.486e+06   ,346.41  ,6800  ,-20
339  ,3.486e+06   ,346.41  ,6600  ,-20
340  ,3.486e+06   ,346.41  ,6400  ,-20
341  ,3.490e+06   ,2653.6  ,6400  ,-20
342  ,3.490e+06   ,2653.6  ,6200  ,-20
343  ,3.485e+06   ,346.41  ,6000  ,-20
344  ,3.491e+06   ,2653.6  ,6000  ,-20
345  ,3.491e+06   ,2653.6  ,5800  ,-20
346  ,3.486e+06   ,346.41  ,5800  ,-20
